customer_id,prob_adquirir_producto,prediccion
581,0.9681957201685137,1
6030,0.9679625366268444,1
377,0.9676538067197493,1
6237,0.9675487285260268,1
377,0.9675261838078322,1
6558,0.9675079070948058,1
7742,0.9674474514527535,1
5748,0.9673775262431451,1
7482,0.9673194326520316,1
9567,0.9671006114394872,1
7681,0.9665619431944759,1
8719,0.9664679560354114,1
9399,0.9656832604748026,1
9355,0.9655949998344405,1
9247,0.9651480148814922,1
4946,0.9648776307173496,1
5642,0.9645468391187734,1
2321,0.9642279840930063,1
576,0.9640833034512978,1
4347,0.9639232821423838,1
1569,0.9633191991320369,1
1569,0.9627844984771127,1
4432,0.9624421398021991,1
5734,0.9621287732869923,1
4432,0.9615801554547009,1
2715,0.9614555482794557,1
8252,0.9611823420031652,1
1068,0.9610440930962595,1
903,0.9609837024943307,1
7742,0.9609403477752956,1
7875,0.9605200741200255,1
2318,0.960032971578998,1
1474,0.9596467676805516,1
7589,0.9594335210697709,1
9065,0.9586444035659474,1
6782,0.9584622496900584,1
1350,0.958356198600615,1
6774,0.958335543904828,1
9354,0.9576959454589042,1
9357,0.9576517966061117,1
8719,0.9574174772136462,1
5047,0.9571009450394135,1
2373,0.9570197646585078,1
2729,0.9565057445152672,1
2318,0.9562721394679292,1
1779,0.9562466604714498,1
8009,0.955993179421194,1
4724,0.9556425137268545,1
2373,0.9556231734809165,1
746,0.9553077858821037,1
1035,0.9552936484723398,1
7589,0.9552892304708545,1
6782,0.9550226319317641,1
9247,0.9547315981766417,1
5642,0.9544362938889304,1
5480,0.9542651852206775,1
9866,0.9542061274008891,1
8857,0.954023422870801,1
2320,0.9537561354319322,1
5541,0.9528242393615829,1
1862,0.9527875052698919,1
1850,0.9526754461249962,1
5081,0.9526006383881498,1
39,0.9525754838146007,1
4432,0.9524717531455591,1
7582,0.9521253788835502,1
5748,0.9519214003980638,1
7742,0.9518597431245621,1
5837,0.9509051871798725,1
5763,0.9508373875265331,1
1488,0.9508370815769284,1
9721,0.9504649451251767,1
3205,0.950441207192378,1
1293,0.9503928517706817,1
2829,0.9500599463545356,1
448,0.9491990074464931,1
9126,0.9491029526182879,1
2216,0.9489457412559693,1
1012,0.9485850676245448,1
4868,0.9485466440621259,1
7845,0.9482201070985451,1
642,0.9479911476011393,1
8187,0.9477936211301351,1
3087,0.9476896590593737,1
2160,0.947422167979197,1
1929,0.9474191981088848,1
1012,0.9474179899007041,1
2741,0.947388040551398,1
3370,0.9469200902401119,1
1862,0.9467226108261801,1
2426,0.9467154201027363,1
7925,0.9465473235729709,1
9721,0.9465468992955536,1
1228,0.9461659326536468,1
9126,0.945870200858311,1
9731,0.9452369863165248,1
2598,0.9450116330899497,1
5162,0.9448095656564907,1
8218,0.944039273491111,1
9819,0.9439243926610288,1
8218,0.9438668459599394,1
9354,0.9438000562061472,1
2729,0.9429845534165633,1
6554,0.9427937436477516,1
4946,0.9426873247160505,1
7839,0.9423689886548756,1
5152,0.9422757224156904,1
4130,0.9422108668403611,1
5047,0.942061853833094,1
7421,0.9419356349412813,1
5939,0.9419255706880215,1
1488,0.9419128426704004,1
8218,0.9418941222189108,1
8168,0.9416442604169989,1
1789,0.9415854231315668,1
8009,0.9414950576921433,1
642,0.9412534774158023,1
9797,0.941151730542341,1
1381,0.940964506875238,1
6808,0.9407720899321877,1
5155,0.9405674549805795,1
7150,0.9401966461706548,1
7879,0.939975292028869,1
5407,0.9398610531605728,1
3499,0.9397907681897978,1
6869,0.939558965446738,1
6440,0.9380391533194864,1
9279,0.9377846248653097,1
6030,0.9377517545946477,1
2885,0.937658964331914,1
4839,0.9374690855809561,1
7041,0.9373949837233543,1
1780,0.9372690818390549,1
1929,0.9365640725525202,1
7534,0.9362433058151457,1
1350,0.9360266432997051,1
6216,0.9360133132304047,1
6901,0.9358088675215677,1
7024,0.9350548288156939,1
438,0.9345478766978474,1
2598,0.9344417851122279,1
3023,0.9334979064561538,1
1746,0.9331475231265326,1
8517,0.9330209427268327,1
6055,0.9329830867555717,1
4319,0.9328662764570878,1
4527,0.9327109169391415,1
9797,0.9326462373332801,1
5155,0.9322482891824817,1
9305,0.9321061562103663,1
1488,0.9320804161616777,1
4573,0.9314801309119638,1
3386,0.931314871914786,1
5155,0.9312022803638961,1
6324,0.9307432691243565,1
8707,0.9306859766744653,1
1778,0.9306206100702095,1
1073,0.9293686453535033,1
636,0.9291832849863074,1
7482,0.9291628913451744,1
7737,0.9290674263652409,1
7661,0.929040951679133,1
1138,0.9285056980779699,1
7363,0.928125341396745,1
7874,0.9281222916472275,1
2598,0.9277607301761721,1
4253,0.9277498431074055,1
